vessel_type,vessel_number,course_diff_std,course_diff_mad,distance_to_shore_mad,distance_to_shore_max,distance_to_shore_median,distance_to_shore_std,speed_std,speed_median,speed_mad,time_diff_median,time_diff_mad,time_diff_std,time_duration,thermo_depth_median,thermo_depth_mad,thermo_depth_std,east_water_velocity_std,east_water_velocity_median,east_water_velocity_mad,water_surface_elevation_median,water_surface_elevation_std,water_surface_elevation_mad,oceanic_depth_std,oceanic_depth_mad,oceanic_depth_median,sog_std,sog_mad,sog_median,choloro_conc_mad,choloro_conc_std,choloro_conc_median,course_std,course_mad,ratio_in_eez,north_water_velocity_std,north_water_velocity_mad,north_water_velocity_median,sea_temperature_std,sea_temperature_mad,sea_temperature_median,distance_to_port_max,distance_to_port_mad,distance_to_port_median,distance_to_port_std,salinity_mad,salinity_std,salinity_median,distance_max,distance_std,distance_median,distance_mad
trawler,100682,81.15459700817452,38.2057572284411,2.5565715498728068,19.26015574007079,7.366245735784659,3.336296559822624,3.8438590110730577,3.0401679921299984,2.811804252977829,326.0,2337.010971801469,13562.685341362348,7900820,126.4,53.37319491722254,72.43116883366714,0.12788762029881615,0.08,0.10466559970495884,-0.23,0.03283436925402425,0.0270956621487232,15.834344556430233,11.954776600652965,-10.0,2.9872089584968955,2.598301938941837,2.7,0.03617941043033247,0.04088459496204054,0.1381,97.56498560350813,90.27117556289885,1.0,0.11754848904639745,0.0917926267259881,0.02,0.3918322987357791,0.2879955502647121,10.8,63.248710067539356,8.050325166980862,34.83963312898552,9.728674550831023,0.04338076543804672,0.06609194008967274,34.5,13.199374694857836,1.2130974828488534,0.2897647964908031,0.6599519333496121
longliner,100703,113.6662011632127,70.10983607160901,14.292666645924275,48.88200699447874,15.801678433769492,16.890226804880506,4.696976781239751,9.580710147000543,4.379271949491448,931.0,6442.4852071005935,9886.583135044879,125068,72.5,20.29171597633136,21.25242429610182,0.04725055962224558,0.205,0.04230769230769232,-0.255,0.02261721604306026,0.019615384615384625,260.3945083906341,226.46153846153842,-438.0,3.760419371048108,3.2582840236686383,8.1,0.012644378698224865,0.0165148776748538,0.10085,78.71813795418502,60.74652062060663,1.0,0.06345561743939923,0.05304733727810651,0.29,0.3199038317033148,0.2917159763313609,15.0,60.7524482460721,16.352654771891952,21.89716666571349,19.67833859463889,0.031065088757395037,0.040191847623423635,34.9,3.02141929117496,1.1730598389424194,2.2856383944810115,1.0914204079004532
trawler,100813,124.1619220382794,79.78346615254162,16.174539132599744,107.65762893791948,6.728188073906156,21.569284707591578,4.057806344079995,3.4327744035379157,3.7821178769978463,1599.5,11800.712275431291,20877.272463957277,7908003,175.70000000000005,63.44901041046996,118.44493787990645,0.1548705351729654,0.1,0.120319750148721,-1.15,0.35745476037518537,0.3171108268887567,22.380994200363546,20.118024985127896,-9.5,3.4287578510943826,3.1480472932778114,6.4,2.3279866829268303,5.538648570947419,12.917023333333333,107.53370060965874,97.65715845281237,1.0,0.16217129851928944,0.12481844140392626,0.08,2.4150039597882453,2.2230229030339084,1.6,146.52897642982518,27.818746392146092,35.779417438766046,34.42763946892096,0.061148126115407875,0.07240502651360331,34.0,100.76140218973057,14.302402322132773,0.7198944395557296,9.206680424801542
seiner,100821,135.3053555471173,96.96813537957972,267.8706566429776,859.1565857758449,0.7652000269159753,285.4119440059843,7.1496248916757725,0.09851890292956017,5.655674536644057,376.0,1773.1371024583705,40237.3137545661,7922606,104.34972945117241,57.76623012855132,87.06261789529623,0.17218061120927886,-0.012881966518330162,0.11271656859069447,0.05500953591862683,0.08837802507102495,0.0572824675085428,659.9164455377685,637.4447739157889,-88.0,5.48926270551605,5.032904699812186,0.2,0.027667819843043864,0.03305998210572368,0.1273,106.79083621001894,93.79224702738844,0.6285563751317176,0.17116380216760216,0.10948801759703188,0.04050646323373595,0.9490167578417418,0.6292970528529496,14.659376986649717,868.7761887663803,269.28688583453675,22.488315831485707,287.45679671054245,0.12103891680479667,0.17527338222599428,35.575482093663915,126.28879825461004,4.931658255723937,0.003813806626004914,1.808078551420308
seiner,100846,143.15036760065104,111.88547072021251,1.7778338245426513,204.65990354916457,1.8745531545463976,7.798147353885387,4.998872700234472,0.06999870124884633,2.8984790050264118,772.0,1470.0304696486535,8201.590509703808,7846760,242.1,61.5479933761688,79.38667821881131,0.1999495242415749,0.18,0.15682756623901015,-0.5,0.4155149056936239,0.2337504917477126,7.791048016341456,4.244662675380178,-1.0,3.2689016877901618,2.6718933031522227,0.1,0.5642471572370213,1.212855208702942,0.3015,106.67998101504713,91.51303676305383,1.0,0.12609379946129076,0.09270860922159932,0.0008992121706058142,3.2878644440200513,2.057524123907301,7.7,320.7883652087588,5.797381364924635,12.983894559187155,12.477576841691947,0.2135464384343033,0.2799529472895934,34.2,1783.4413619344996,61.54941628266469,0.008480278011251237,6.993448314334482
longliner,100854,139.92170974595138,104.57129494419493,46.498542019777155,267.9511827949229,0.958995066035324,71.42672527243862,3.6916402782699715,0.01095625944280172,3.167182721895572,961.0,28045.115255060067,128032.65616180857,6820718,220.8,50.90118102544978,63.690808352084325,0.14745543749593926,0.02,0.12461114959063704,-0.43,0.44760766702902893,0.3745822011472818,197.4952299817068,109.43832915978477,-2.0,3.3321103803697945,2.8918251727138724,0.0,0.1602420705536908,0.1905285571799206,0.6152000000000001,98.3942482123718,83.8348460615082,1.0,0.1418690191212797,0.1273418935478715,0.08,3.7923267229723363,3.1921845122868087,9.6,282.5894977613108,50.61178354009954,18.753856571163933,72.21682604682762,0.14413601624428216,0.17096249989209733,34.4,564.7223809723928,29.943458454887985,0.0025452070044999363,6.165731109293955
seiner,100921,105.4586712275649,65.88949400819429,2.227980436120504,11.594495215938279,3.958071861872935,2.6893916246247205,4.352527315822171,8.403819715270464,3.8012351812040603,920.0,5294.116710823846,19576.30631897832,1158552,376.8,48.804394367290676,66.99205620248391,0.0959133520732072,0.04,0.07729583369726616,-0.03,0.015378404569486519,0.011946894925320991,10.428066347938596,8.17043701051038,-16.0,3.557733120017722,2.926421521530265,8.5,0.0034060694286740236,0.0038761756080235563,0.1182,101.42203563884036,92.96700883950292,1.0,0.10205179912206272,0.08034491124892035,-0.11,0.2857226995868373,0.2296406284876893,13.5,40.110783115893575,8.749623814094205,15.413525955114448,10.38535068306415,0.04062460573946505,0.045139537897727115,35.0,19.462659931778905,1.8012417694524376,1.8846968052793167,1.1106532927262267
trawler,100963,120.10654747148406,73.24391026320521,5.746415813508358,26.949892650816693,12.144106421277925,6.608638460690157,4.427796049047412,2.7589135625776686,2.9261364935460303,960.0,31609.795964748366,77336.8834072422,7784018,146.0,77.90201383803439,91.73439241917795,0.15385613183158608,-0.03,0.12592737557132394,-0.2,0.04459506753673269,0.03746256407666474,39.85891261946007,34.390065907426575,-78.0,2.5884272633946823,2.421466629630565,3.65,0.12487979722734276,0.13532075985826572,0.37885,103.50919750563,96.38212038007109,1.0,0.16108151125707515,0.1287857629857832,0.17,0.3388737021339902,0.29454306709426525,9.5,27.18602164946268,6.4674998677112825,13.171405092744957,7.375077171938076,0.01069417438953283,0.027751767994337456,34.300000000000004,18.777919997269734,3.334267931451277,0.8590959118094788,2.1689023433636296
longliner,100996,137.4210629835188,100.34756809688507,101.97053395600855,916.7411411533657,2.8468123615178573,160.75161535749166,4.178419596447991,0.007462143714024717,3.922147162580968,954.0,17766.869463682397,45300.86974358824,7878112,218.9,60.53453081238114,74.85817789286875,0.20807485180470306,0.08,0.1779733406094263,-0.35000000000000003,0.5815909148920517,0.5436287106067781,388.761234503177,301.32761678530443,-6.0,3.8136061794239695,3.6753614235025873,0.1,0.03471224901540804,0.08648914422902416,0.4871141463414634,105.81820280145293,88.35284701612419,0.9348441926345608,0.1185117227495575,0.0968481409850011,0.11,3.9234280221510778,3.7067346660353575,9.2,927.0355384914341,106.60394907880399,8.122788002565098,165.22718155527002,0.16332768901122838,0.17385610657640774,34.300000000000004,512.3918996500096,39.87421651636967,0.00196186254796224,14.980627419312734
trawler,101030,131.86786618259043,87.70978207413502,21.99730044087072,72.64507373783906,13.720575739882875,24.199611694869446,4.1877417213865575,1.6155397678689898,3.4289195727165716,626.0,429.30891188164946,803.2806461089801,7946596,120.0,17.71001543029825,29.13130320754773,0.12515639812317925,0.04,0.10457940087002228,-0.06,0.050406017253504916,0.039752324605714234,56.78806112502461,48.469771217408216,-13.0,3.573643382524124,3.0901315848577373,2.3,0.2234295394694595,0.4839982933041642,1.1501878337882339,110.69657680836815,94.00679704795893,1.0,0.12476462896456805,0.09928018620926556,-0.01,0.7632411210311931,0.6021351257563623,9.6,91.35551316019512,25.01301786207933,16.935305060455367,27.57289233070009,0.010689074240599469,0.023119181294162475,34.2,20.214243719632265,1.0292286864190756,0.060625414627410334,0.7033329885456507
seiner,101038,160.67207936610174,141.62410264262311,0.25068512854579506,4.359678728174801,1.0979690393827517,0.3718836137916329,0.2765510130104313,0.0059183513576483715,0.03057439593712397,969.0,699.0315179430113,26542.438553594013,7945556,81.30000000000003,14.793083702995748,18.049149059110896,0.20243764291306493,-0.05,0.16797079119363792,-0.33,0.10069482162417384,0.0830277272930208,8.936461205262253,7.7372721115637555,-22.0,0.3567348888094278,0.05269380384668028,0.0,0.02565029592992737,0.04360591248802519,0.1441,105.87933883186686,90.30306932515846,1.0,0.15991510766057146,0.1322395848647695,0.14,0.7953411114534374,0.6571939750996346,14.1,4.870074300990975,1.4825570808789463,4.736311909336896,1.7033549684417195,0.09370212860535768,0.1308562462906573,35.1,2.652927357103116,0.07560754998341701,0.0016083741225901365,0.008456003806762796
longliner,101096,136.95007148016242,93.27934857503656,241.851574666006,882.8388492410063,31.75620997466636,296.2500293660568,4.306922306637185,2.12197866659532,3.9806980077238574,954.0,12513.244770397536,43650.13186312929,7917941,237.4,55.78277908135538,72.30910348833746,0.1812257765110742,0.26,0.15209802694825508,-0.32,0.3796758028238714,0.3400944210139577,476.9588944975019,436.28129808939485,-220.0,3.7151980119115335,3.5283231349091295,6.4,0.04534664603002632,0.09822114964706903,0.5072828571428571,108.37637324503113,94.3025849694993,0.7768147345612134,0.13709209438828796,0.10094759070298112,0.08,2.682782443752285,2.4393870850739914,8.8,892.9929395951475,245.20097224664073,41.42957434391041,299.62233871940066,0.14947325422658553,0.1663642950199744,34.300000000000004,429.2316793905675,28.684708242483328,1.343115753981209,12.147424170967598
trawler,101099,85.31989016573932,42.35875124680849,6.442759986039978,41.98574109609348,18.838326808470285,8.588527095445812,2.822487829212175,2.8226485886459427,1.4653653534429676,959.0,5885.55101347594,68617.52496529023,7893098,166.9,36.47580062545028,53.44479805948742,0.23081801120213025,0.15,0.20868481594707824,-0.48,0.08851012911710375,0.07643373102832564,2.0048735035248955,1.69134099064029,-3.0,2.479224915800006,1.5562972381791198,2.4,0.02219999637387629,0.042208406288844515,0.3096471877979028,98.40448789153008,91.23334514522446,1.0,0.11232542132210124,0.09312582853123393,0.11,0.6730799223716842,0.6079818557296033,7.4,48.87543073241312,8.253419628362971,21.78174343108739,10.375156971995656,0.11438184931678587,0.13883494315513414,34.1,14.655807736057048,0.8169559129597995,0.7504704931911759,0.4270216596076421
trawler,101169,86.58089767101455,44.79161170739809,6.332512448491388,49.885331036648424,17.143468671152412,8.144609421052037,3.450650506906769,2.763465049634682,2.6977579462507646,982.0,15302.436640054355,92959.4736833917,7857538,162.35000000000005,33.06907289669731,46.69765225192511,0.20835508765765634,0.15,0.17969020723628334,-0.47,0.08377343459456983,0.0695990863646291,2.469391935983794,1.9025819602514007,-3.0,3.2651891433190214,2.6879364944550947,2.4,0.03587015493247412,0.0538467467742457,0.2811854870775348,100.37265100640437,90.07180055504006,1.0,0.13578773451428094,0.11333968307893907,0.11,0.6517001411140467,0.5294768739838382,7.5,70.84003498946835,9.054890150835753,18.902684984439027,11.413216973683786,0.1031303841393882,0.12673462206267594,34.1,88.04902604154341,4.2699959134507575,0.8503033156315825,1.7913680070548226
trawler,101173,149.89256781706126,121.71073984335976,3.6194708541403697,215.37290420520463,0.5616058706115985,9.371091067325485,2.6477053801224746,0.03168301313900729,1.6829436960678992,380.0,546.5298284734134,10947.57078392847,7349476,167.20000000000005,14.163755212663373,18.039613130361715,0.12374504455628098,0.13,0.0916529642404359,-1.66,0.04943122341677165,0.029429285898826745,5.651812479239653,2.138483265538065,-5.0,2.3381102550740605,1.5455480199153788,0.0,0.06699716195978997,0.08663647977076047,0.6396000000000001,106.30716274872664,91.093938826736,1.0,0.1350609252066805,0.11191098190996104,0.11,0.0923437673126761,0.06925403418216453,-1.8,217.5774212117814,5.390266040866552,0.8500792241435404,10.801656238413301,0.06353464569817584,0.07768088863090462,33.800000000000004,57.7548661291039,1.1007266713119803,0.002345870342794502,0.3749027925720697
other,101206,128.7375265349467,82.85733005470554,11.184111036022552,87.58550678575848,13.224281376018498,13.469536677973082,3.158870817963288,0.3880499638917909,2.133875031297915,957.0,1986.223383685935,4193.625236784508,7802439,119.0,75.57777709634938,91.72509654872394,0.13050921747385805,0.08,0.10753828295657157,0.08,0.06279591687431968,0.05753240238445422,260.84766071956705,238.99767258134116,-538.0,2.8449950052243285,2.0205558820217013,0.7,0.01126717522906215,0.013332517999994305,0.0958,114.93592424472878,101.441753610086,1.0,0.1396022117868332,0.1076115204017801,-0.04,0.4528902075695314,0.4027632556096117,17.8,163.3106577767114,26.877655929373468,45.953548402537976,30.04529874554383,0.05896461788407679,0.06553099202532492,35.7,106.03553434293241,2.086066674955437,0.05649134604538561,0.6353696530938371
trawler,101223,101.21426415192063,53.331180403232786,11.683889674990267,52.87321576901458,17.001869915788678,13.783461810341198,5.607154418408252,3.4914818633117184,4.596335472959381,519.0,4765.570495012617,19959.11583321804,7476641,165.3,91.24628488204714,101.25626244568475,0.16946952298351053,0.25,0.13877395383495064,-0.14,0.09988665174586936,0.08218797608765603,66.24322982001141,55.550675540652676,-54.0,3.949193568168581,3.803180274009721,3.3,0.0169131773734628,0.021338678176518827,0.1311,104.93671030904648,91.20463120682258,1.0,0.12055889257596868,0.09941984453589392,0.04,1.4207286587923988,1.2485640739047232,13.1,81.71349279673395,11.945946654467326,29.220560178279047,15.16380460117551,0.13136926958966427,0.1568644357320972,34.7,105.43623241038219,5.996752719932876,0.6602786549256718,1.7720097064836304
trawler,101302,95.30958696964585,46.438313535329456,8.14119625551788,48.81896162229096,24.584256379871675,10.356442790048762,3.382296125742068,3.412788620958752,2.487002622000399,1077.0,905.1146503889639,8461.014095323322,7945627,191.0,74.02821035233757,87.79813086916056,0.1229944586688103,0.11,0.09158799636391016,-0.34,0.05491155298317833,0.04791301562942885,102.95414982180931,88.15579078311012,-135.0,2.8113043743146298,2.324313468992248,3.1,0.18337938616955096,0.2367362423877987,0.5926863182897862,104.7717712307934,87.6424991889068,1.0,0.18438700359784552,0.15255305352935444,0.14,0.3845454878321554,0.31489275112714354,10.0,96.0670466944363,15.881904825495491,59.90566423276271,20.53674377355101,0.02935934261399724,0.050057245053949116,34.4,19.3697372771948,0.96962015279836,1.0075582360609014,0.6812232181144461
longliner,101329,102.08991325265929,52.95239108490354,13.787963356673565,103.70093810702393,18.91240052331441,16.582371968551875,3.4827016767023964,3.20508126607332,2.469830161657916,941.0,7205.446578570826,32967.997480523656,7671413,204.2,115.08005850611157,135.26290088547123,0.18927859047457207,0.09,0.14173196794134424,-0.14,0.09956363004654208,0.08625666750834668,48.50364816512996,29.06863283113093,-25.0,2.8380331331399837,2.2944109829887123,3.0,0.017983191089414468,0.019856406285320462,0.1025,105.14610922166888,90.61682704689491,1.0,0.17998668346715596,0.11554773728361813,-0.12,0.8211890258630117,0.7272100178623201,15.9,104.38963264698543,15.02113111945086,40.01062503297523,17.06759023236886,0.06239048340487895,0.07530622395076604,35.2,84.16951859190178,3.4178482218083226,0.8660081386840042,1.1440954377268489
support,101342,171.88144042030825,108.28736014207027,351.9308360630948,1860.6615274778478,225.6322503756005,441.84435834967866,9.975887735298757,17.629705308918798,8.97104474756384,17.0,606.6768232587415,1847.0875037644366,7947354,114.56360508840712,56.47469246580823,80.18261694934685,0.20503345113515026,-0.012080434956424396,0.12571876872239215,0.11967698089070122,0.21516652142613227,0.1507850059674345,500.61051110212753,441.3852804231563,-871.0,6.379502157410597,5.240778134187153,15.8,0.07963371259973187,0.3252359559167402,0.1721,127.52928424993937,111.76407076074292,0.6465182648401826,0.15860273679044734,0.09856216007620207,0.006739425921483973,4.070039934008042,2.86643316455114,22.10098344926841,1871.5177878489194,398.6702403151581,327.5248588675478,470.19542520923346,0.4116728276001072,0.7473391226929251,35.58075477732471,197.7094303222443,7.569656066316947,0.033115823849792336,2.215111004399294
